artist,header,locations-name,locations-url,products,time,title,searchresultURL,listened,skipped,searched
Zedd,Google Play Music,,,Google Play Music,2018-04-11T11:21:33.925Z,The Middle,,True,False,False
Mike Posner,Google Play Music,,,Google Play Music,2018-04-11T11:18:29.159Z,In The Arms Of A Stranger (Grey Remix),,True,False,False
twenty one pilots,Google Play Music,,,Google Play Music,2018-04-11T11:14:56.648Z,Heathens,,True,False,False
X Ambassadors,Google Play Music,,,Google Play Music,2018-04-11T11:11:40.776Z,Unsteady (Justin Caruso Remix),,True,False,False
The Chainsmokers,Google Play Music,,,Google Play Music,2018-04-11T11:08:38.332Z,Don't Let Me Down (feat. Daya),,True,False,False
Imagine Dragons,Google Play Music,,,Google Play Music,2018-04-11T11:05:10.435Z,Thunder / Young Dumb & Broke (Medley),,True,False,False
JAY Z & Kanye West,Google Play Music,,,Google Play Music,2018-04-11T10:55:55.061Z,Otis (feat. Otis Redding) (Album Version (Explicit)),,True,False,False
Danny Brown,Google Play Music,,,Google Play Music,2018-04-11T09:22:37.762Z,Grown Up,,True,False,False
Kendrick Lamar,Google Play Music,,,Google Play Music,2018-04-11T09:20:17.874Z,Hol' Up,,True,False,False
J. Cole,Google Play Music,,,Google Play Music,2018-04-11T09:17:24.710Z,Crooked Smile (feat. TLC),,True,False,False
Jay Z,Google Play Music,,,Google Play Music,2018-04-11T09:12:46.204Z,Clique,,True,False,False
Kendrick Lamar,Google Play Music,,,Google Play Music,2018-04-11T09:07:52.747Z,Alright,,True,False,False
Kendrick Lamar,Google Play Music,,,Google Play Music,2018-04-11T09:04:13.210Z,i,,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-04-11T09:00:21.553Z,POWER,,True,False,False
Taylor Bennett,Google Play Music,,,Google Play Music,2018-04-11T08:55:29.211Z,Broad Shoulders (feat. Chance the Rapper),,True,False,False
J. Cole,Google Play Music,,,Google Play Music,2018-04-11T08:51:42.078Z,Power Trip (feat. Miguel),,True,False,False
Childish Gambino,Google Play Music,,,Google Play Music,2018-04-11T08:47:40.287Z,IV. sweatpants,,True,False,False
Mac Miller,Google Play Music,,,Google Play Music,2018-04-11T08:44:39.570Z,Donald Trump,,True,False,False
Kendrick Lamar,Google Play Music,,,Google Play Music,2018-04-11T08:41:53.698Z,Big Shot,,True,False,False
Bas,Google Play Music,,,Google Play Music,2018-04-11T08:38:11.804Z,Night Job (feat. J. Cole),,True,False,False
Jay Z,Google Play Music,,,Google Play Music,2018-04-11T08:34:57.512Z,Pt. II (On The Run) (feat. Beyoncé),,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-04-11T08:29:23.965Z,Through The Wire,,True,False,False
Vince Staples,Google Play Music,,,Google Play Music,2018-04-11T08:25:42.618Z,Hang N' Bang (feat. A$ton Matthews),,True,False,False
Kendrick Lamar,Google Play Music,,,Google Play Music,2018-04-11T08:23:35.826Z,A.D.H.D,,True,False,False
Chance the Rapper,Google Play Music,,,Google Play Music,2018-04-11T08:20:00.396Z,Juke Jam (feat. Justin Bieber & Towkio),,True,False,False
Kid Cudi,Google Play Music,,,Google Play Music,2018-04-11T08:16:20.565Z,Soundtrack 2 My Life,,True,False,False
Bas,Google Play Music,,,Google Play Music,2018-04-11T07:41:13.696Z,Lit (feat. J. Cole & KQuick),,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-04-11T07:36:35.535Z,"Mercy (feat. Big Sean, Pusha T & 2 Chainz)",,True,False,False
Childish Gambino,Google Play Music,,,Google Play Music,2018-04-11T07:31:06.332Z,We Ain't Them,,True,False,False
J. Cole,Google Play Music,,,Google Play Music,2018-04-11T07:27:52.960Z,She Knows (feat. Amber Coffman and Cults),,True,False,False
Jay Z,Google Play Music,,,Google Play Music,2018-04-11T07:22:56.520Z,FuckWithMeYouKnowIGotIt (feat. Rick Ross),,True,False,False
Macklemore & Ryan Lewis,Google Play Music,,,Google Play Music,2018-04-11T07:18:52.983Z,Can't Hold Us (feat. Ray Dalton),,True,False,False
Kendrick Lamar,Google Play Music,,,Google Play Music,2018-04-11T07:14:34.576Z,Swimming Pools (Drank) (Explicit Version),,True,False,False
Schoolboy Q,Google Play Music,,,Google Play Music,2018-04-11T07:10:26.833Z,Man Of The Year,,True,False,False
Tycho,Google Play Music,,,Google Play Music,2018-04-11T07:06:51.742Z,Plains,,True,False,False
Tycho,Google Play Music,,,Google Play Music,2018-04-11T07:03:34.256Z,Spectre,,True,False,False
Tycho,Google Play Music,,,Google Play Music,2018-04-11T06:59:47.215Z,Apogee,,True,False,False
Tycho,Google Play Music,,,Google Play Music,2018-04-11T06:55:26.243Z,See,,True,False,False
Tycho,Google Play Music,,,Google Play Music,2018-04-11T06:44:49.654Z,Dye,,True,False,False
Tycho,Google Play Music,,,Google Play Music,2018-04-11T06:39:32.282Z,L,,True,False,False
Tycho,Google Play Music,,,Google Play Music,2018-04-11T06:34:54.870Z,Montana,,True,False,False
Tycho,Google Play Music,,,Google Play Music,2018-04-11T06:29:28.664Z,Awake,,True,False,False
Covet,Google Play Music,,,Google Play Music,2018-04-11T06:20:01.227Z,Sea Dragon (Audiotree Live Version),,True,False,False
Covet,Google Play Music,,,Google Play Music,2018-04-11T06:14:32.023Z,Charybdis (Audiotree Live Version),,True,False,False
,Play Music,,,Google Play Music,2018-04-11T06:12:55.579Z,tycho awake,https://play.google.com/music/search/tycho+awake,False,False,True
Covet,Google Play Music,,,Google Play Music,2018-04-11T06:11:38.156Z,Hydra (Audiotree Live Version),,True,False,False
Covet,Google Play Music,,,Google Play Music,2018-04-11T06:06:54.799Z,Nautilus (Audiotree Live Version),,True,False,False
Covet,Google Play Music,,,Google Play Music,2018-04-11T06:03:02.331Z,Pelagic (Audiotree Live Version),,True,False,False
JAY Z & Kanye West,Google Play Music,,,Google Play Music,2018-04-11T05:59:48.637Z,Ni**as In Paris,,True,False,False
,Play Music,,,Google Play Music,2018-04-11T05:58:36.443Z,covet,https://play.google.com/music/search/covet,False,False,True
Childish Gambino,Google Play Music,,,Google Play Music,2018-04-11T05:56:08.672Z,V. 3005,,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-11T05:52:09.695Z,Right Hand Man,,True,False,False
Jonathan Groff,Google Play Music,,,Google Play Music,2018-04-11T04:07:45.423Z,You'll Be Back,,True,False,False
Thayne Jasperson,Google Play Music,,,Google Play Music,2018-04-11T04:04:17.171Z,Farmer Refuted,,True,False,False
Renée Elise Goldsberry,Google Play Music,,,Google Play Music,2018-04-11T03:49:45.467Z,The Schuyler Sisters,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-11T03:46:39.244Z,The Story Of Tonight,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-11T03:45:07.169Z,My Shot,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-11T03:39:34.085Z,"Aaron Burr, Sir",,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-11T03:36:57.478Z,Alexander Hamilton,,True,False,False
Flume,Google Play Music,From your current location,"https://google.com/maps?q=17.441355,78.384758",Google Play Music,2018-04-10T16:23:06.769Z,Star Eyes,,True,False,False
George Maple,Google Play Music,From your current location,"https://google.com/maps?q=17.441355,78.384758",Google Play Music,2018-04-10T16:20:40.179Z,Talk Talk,,True,False,False
Louis The Child,Google Play Music,From your current location,"https://google.com/maps?q=17.441355,78.384758",Google Play Music,2018-04-10T16:17:08.485Z,It's Strange (feat. K.Flay),,True,False,False
ODESZA,Google Play Music,From your current location,"https://google.com/maps?q=17.441355,78.384758",Google Play Music,2018-04-10T16:13:02.715Z,Sundara,,True,False,False
ZHU,Google Play Music,From your current location,"https://google.com/maps?q=17.441355,78.384758",Google Play Music,2018-04-10T16:10:46.627Z,Faded (Odesza Remix),,True,False,False
,Play Music,,,Google Play Music,2018-04-10T16:06:14.776Z,zhu faded,https://play.google.com/music/search/zhu+faded,False,False,True
Carl Douglas,Google Play Music,,,Google Play Music,2018-04-10T09:30:18.834Z,Kung Fu Fighting,,True,False,False
Imagine Dragons,Google Play Music,,,Google Play Music,2018-04-09T09:44:30.966Z,Thunder / Young Dumb & Broke (Medley),,True,False,False
Ab-Soul,Google Play Music,,,Google Play Music,2018-04-09T09:40:18.497Z,Bloody Waters,,True,False,False
SOB x RBE,Google Play Music,,,Google Play Music,2018-04-09T09:34:52.477Z,Paramedic!,,True,False,False
Jorja Smith,Google Play Music,,,Google Play Music,2018-04-09T09:31:13.196Z,I Am,,True,False,False
Vince Staples,Google Play Music,,,Google Play Music,2018-04-09T09:27:44.506Z,Opps,,True,False,False
Khalid,Google Play Music,,,Google Play Music,2018-04-09T09:24:43.495Z,The Ways,,True,False,False
Schoolboy Q,Google Play Music,,,Google Play Music,2018-04-09T09:20:44.725Z,X,,True,False,False
Kendrick Lamar,Google Play Music,,,Google Play Music,2018-04-09T09:16:17.132Z,All The Stars,,True,False,False
Carl Douglas,Google Play Music,,,Google Play Music,2018-04-09T09:10:38.334Z,Kung Fu Fighting,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-09T08:40:00.546Z,Stay Alive (Reprise),,True,False,False
Anthony Ramos,Google Play Music,,,Google Play Music,2018-04-09T07:41:37.047Z,Blow Us All Away,,True,False,False
Phillipa Soo,Google Play Music,,,Google Play Music,2018-04-09T07:38:43.415Z,Burn,,True,False,False
Original Broadway Cast of Hamilton,Google Play Music,,,Google Play Music,2018-04-09T07:34:58.161Z,The Reynolds Pamphlet,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-09T07:32:49.734Z,Hurricane,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-09T07:30:26.098Z,We Know,,True,False,False
Original Broadway Cast of Hamilton,Google Play Music,,,Google Play Music,2018-04-09T07:28:04.008Z,The Adams Administration,,True,False,False
Jonathan Groff,Google Play Music,,,Google Play Music,2018-04-09T07:27:09.229Z,I Know Him,,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-09T07:25:31.288Z,One Last Time,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-09T07:20:34.906Z,Washington On Your Side,,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-09T07:17:33.306Z,Cabinet Battle #2,,True,False,False
Anthony Ramos,Google Play Music,,,Google Play Music,2018-04-09T07:15:10.666Z,Schuyler Defeated,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-09T07:14:07.082Z,The Room Where It Happens,,True,False,False
Jasmine Cephas Jones,Google Play Music,,,Google Play Music,2018-04-09T07:08:48.887Z,Say No To This,,True,False,False
Phillipa Soo,Google Play Music,,,Google Play Music,2018-04-09T07:04:46.973Z,Take A Break,,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-09T07:00:00.355Z,Cabinet Battle #1,,True,False,False
Daveed Diggs,Google Play Music,,,Google Play Music,2018-04-09T06:56:25.149Z,What'd I Miss,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-09T06:52:28.431Z,Non-Stop,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-09T06:46:03.131Z,Dear Theodosia,,True,False,False
Jonathan Groff,Google Play Music,,,Google Play Music,2018-04-09T06:42:58.937Z,What Comes Next?,,True,False,False
Original Broadway Cast of Hamilton,Google Play Music,,,Google Play Music,2018-04-09T06:41:19.598Z,Yorktown (The World Turned Upside Down),,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-09T06:37:17.012Z,History Has Its Eyes On You,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-09T06:35:40.115Z,Guns and Ships,,True,False,False
Phillipa Soo,Google Play Music,,,Google Play Music,2018-04-09T06:33:32.555Z,That Would Be Enough,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-09T06:30:33.973Z,Meet Me Inside,,True,False,False
Anthony Ramos,Google Play Music,,,Google Play Music,2018-04-09T06:29:10.485Z,Ten Duel Commandments,,True,False,False
Original Broadway Cast of Hamilton,Google Play Music,,,Google Play Music,2018-04-09T06:27:23.516Z,Stay Alive,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-09T06:24:44.392Z,Wait For It,,True,False,False
Anthony Ramos,Google Play Music,,,Google Play Music,2018-04-09T06:21:30.765Z,The Story of Tonight (Reprise),,True,False,False
Renée Elise Goldsberry,Google Play Music,,,Google Play Music,2018-04-09T06:19:34.783Z,Satisfied,,True,False,False
Phillipa Soo,Google Play Music,,,Google Play Music,2018-04-09T06:14:05.502Z,Helpless,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-09T06:09:55.731Z,A Winter's Ball,,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-09T06:08:45.884Z,Right Hand Man,,True,False,False
Jonathan Groff,Google Play Music,,,Google Play Music,2018-04-09T06:03:24.122Z,You'll Be Back,,True,False,False
Thayne Jasperson,Google Play Music,,,Google Play Music,2018-04-09T05:59:55.858Z,Farmer Refuted,,True,False,False
Renée Elise Goldsberry,Google Play Music,,,Google Play Music,2018-04-09T05:58:03.088Z,The Schuyler Sisters,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-09T05:54:56.640Z,The Story Of Tonight,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-09T05:53:24.547Z,My Shot,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-09T05:47:51.376Z,"Aaron Burr, Sir",,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-09T05:45:14.742Z,Alexander Hamilton,,True,False,False
Thayne Jasperson,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T15:04:51.922Z,Farmer Refuted,,True,False,False
Renée Elise Goldsberry,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T15:02:59.211Z,The Schuyler Sisters,,True,False,False
Lin-Manuel Miranda,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T14:59:52.498Z,The Story Of Tonight,,True,False,False
Lin-Manuel Miranda,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T14:58:20.393Z,My Shot,,True,False,False
Lin-Manuel Miranda,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T14:52:47.124Z,"Aaron Burr, Sir",,True,False,False
Leslie Odom Jr.,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T14:50:10.341Z,Alexander Hamilton,,True,False,False
Muddy Waters,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T14:46:10.818Z,Look What You've Done,,True,False,False
,Play Music,,,Google Play Music,2018-04-08T14:46:04.704Z,hamilton,https://play.google.com/music/search/hamilton,False,False,True
The Rolling Stones,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T12:20:54.739Z,Gimme Shelter,,True,False,False
Elmore James,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T12:16:23.806Z,Dust My Broom,,True,False,False
Ry Cooder,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T12:13:22.260Z,Married Man's A Fool,,True,False,False
The Who,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T12:10:08.077Z,Magic Bus (Remixed Live At Leeds Version),,True,False,False
Carl Douglas,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T12:01:57.691Z,When You Got Love,,True,False,False
Carl Douglas,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T12:01:00.587Z,Kung Fu Fighting,,True,False,False
ef,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T04:20:55.743Z,Tomorrow My Friend...,,True,False,False
ef,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T04:06:50.345Z,"He Came, He Stayed, Fe Fell",,True,False,False
ef,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T04:02:51.331Z,Final Touch / Hidden Agenda,,True,False,False
ef,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T03:51:36.231Z,Hello Scotland,,True,False,False
ef,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T03:39:16.662Z,Ett,,True,False,False
The Sheepdogs,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T03:35:09.466Z,Take A Trip,,True,False,False
,Play Music,,,Google Play Music,2018-04-08T03:35:00.272Z,ef,https://play.google.com/music/search/ef,False,False,True
Imagine Dragons,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T03:34:14.728Z,Start Over,,True,False,False
Imagine Dragons,Google Play Music,From your current location,"https://google.com/maps?q=17.441298,78.384773",Google Play Music,2018-04-08T03:32:48.537Z,Thunder,,True,False,False
,Play Music,,,Google Play Music,2018-04-08T03:29:30.870Z,thunder,https://play.google.com/music/search/thunder,False,False,True
Galantis,Google Play Music,,,Google Play Music,2018-04-06T10:58:35.432Z,No Money,,True,False,False
Portugal. The Man,Google Play Music,,,Google Play Music,2018-04-06T10:55:24.164Z,Feel It Still,,True,False,False
Twenty One Pilots,Google Play Music,,,Google Play Music,2018-04-06T10:52:41.006Z,Stressed Out,,True,False,False
Avicii,Google Play Music,,,Google Play Music,2018-04-06T10:49:18.694Z,Without You (feat. Sandro Cavazza),,True,False,False
The Chainsmokers & Coldplay,Google Play Music,,,Google Play Music,2018-04-06T10:46:16.965Z,Something Just Like This,,True,False,False
Maroon 5,Google Play Music,,,Google Play Music,2018-04-06T10:42:09.285Z,Animals,,True,False,False
American Authors,Google Play Music,,,Google Play Music,2018-04-06T10:38:20.124Z,Best Day Of My Life,,True,False,False
X Ambassadors,Google Play Music,,,Google Play Music,2018-04-06T10:35:05.835Z,Renegades,,True,False,False
Mike Posner,Google Play Music,,,Google Play Music,2018-04-06T10:31:50.773Z,Be As You Are (JordanXL Remix),,True,False,False
Flo Rida,Google Play Music,,,Google Play Music,2018-04-06T10:28:27.246Z,My House,,True,False,False
Imagine Dragons,Google Play Music,,,Google Play Music,2018-04-06T10:25:14.975Z,Radioactive,,True,False,False
Lukas Graham,Google Play Music,,,Google Play Music,2018-04-06T10:22:08.154Z,Mama Said,,True,False,False
Elle King,Google Play Music,,,Google Play Music,2018-04-06T10:18:41.219Z,Ex's & Oh's,,True,False,False
Bastille,Google Play Music,,,Google Play Music,2018-04-06T10:15:19.149Z,Send Them Off!,,True,False,False
Mike Perry,Google Play Music,,,Google Play Music,2018-04-06T10:11:58.067Z,The Ocean (feat. Shy Martin),,True,False,False
OneRepublic,Google Play Music,,,Google Play Music,2018-04-06T10:08:54.622Z,Counting Stars,,True,False,False
Imagine Dragons,Google Play Music,,,Google Play Music,2018-04-06T10:04:37.371Z,Believer,,True,False,False
Kygo,Google Play Music,,,Google Play Music,2018-04-06T10:01:12.887Z,First Time,,True,False,False
Bruno Mars,Google Play Music,,,Google Play Music,2018-04-06T09:57:58.615Z,That's What I Like,,True,False,False
Clean Bandit,Google Play Music,,,Google Play Music,2018-04-06T09:54:31.881Z,Rockabye (feat. Sean Paul & Anne-Marie),,True,False,False
Justin Timberlake,Google Play Music,,,Google Play Music,2018-04-06T09:50:20.769Z,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",,True,False,False
Fitz and The Tantrums,Google Play Music,,,Google Play Music,2018-04-06T09:46:23.297Z,HandClap,,True,False,False
Cheat Codes,Google Play Music,,,Google Play Music,2018-04-06T09:43:10.008Z,No Promises (feat. Demi Lovato),,True,False,False
Imagine Dragons,Google Play Music,,,Google Play Music,2018-04-06T09:39:26.600Z,Demons,,True,False,False
Zedd & Alessia Cara,Google Play Music,,,Google Play Music,2018-04-06T09:36:29.020Z,Stay,,True,False,False
Axwell /\ Ingrosso,Google Play Music,,,Google Play Music,2018-04-06T09:32:58.907Z,More Than You Know,,True,False,False
The Chainsmokers,Google Play Music,,,Google Play Music,2018-04-06T09:29:35.862Z,Closer (feat. Halsey),,True,False,False
Galantis,Google Play Music,,,Google Play Music,2018-04-06T09:25:30.427Z,Hunter,,True,False,False
Marshmello,Google Play Music,,,Google Play Music,2018-04-06T09:22:26.830Z,Silence (feat. Khalid),,True,False,False
Sia,Google Play Music,,,Google Play Music,2018-04-06T09:19:24.970Z,Cheap Thrills (feat. Sean Paul),,True,False,False
Imagine Dragons,Google Play Music,,,Google Play Music,2018-04-06T09:17:44.411Z,Thunder,,True,False,False
Original Broadway Cast of Hamilton,Google Play Music,,,Google Play Music,2018-04-06T08:28:38.522Z,"Who Lives, Who Dies, Who Tells Your Story",,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-06T08:25:01.351Z,The World Was Wide Enough,,True,False,False
Phillipa Soo,Google Play Music,,,Google Play Music,2018-04-06T08:19:58.903Z,Best of Wives and Best of Women,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-06T08:19:10.925Z,Your Obedient Servant,,True,False,False
Daveed Diggs,Google Play Music,,,Google Play Music,2018-04-06T08:16:40.778Z,The Election of 1800,,True,False,False
Renée Elise Goldsberry,Google Play Music,,,Google Play Music,2018-04-06T08:12:42.924Z,It's Quiet Uptown,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-06T08:08:12.654Z,Stay Alive (Reprise),,True,False,False
Anthony Ramos,Google Play Music,,,Google Play Music,2018-04-06T08:06:21.078Z,Blow Us All Away,,True,False,False
Phillipa Soo,Google Play Music,,,Google Play Music,2018-04-06T08:03:27.541Z,Burn,,True,False,False
Original Broadway Cast of Hamilton,Google Play Music,,,Google Play Music,2018-04-06T07:59:42.247Z,The Reynolds Pamphlet,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-06T07:57:33.833Z,Hurricane,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-06T07:55:10.311Z,We Know,,True,False,False
Original Broadway Cast of Hamilton,Google Play Music,,,Google Play Music,2018-04-06T07:52:48.222Z,The Adams Administration,,True,False,False
Jonathan Groff,Google Play Music,,,Google Play Music,2018-04-06T07:51:53.417Z,I Know Him,,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-06T07:50:15.473Z,One Last Time,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-06T07:45:19.061Z,Washington On Your Side,,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-06T07:42:17.443Z,Cabinet Battle #2,,True,False,False
Anthony Ramos,Google Play Music,,,Google Play Music,2018-04-06T07:39:54.810Z,Schuyler Defeated,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-06T07:38:51.382Z,The Room Where It Happens,,True,False,False
Jasmine Cephas Jones,Google Play Music,,,Google Play Music,2018-04-06T07:33:33.163Z,Say No To This,,True,False,False
Phillipa Soo,Google Play Music,,,Google Play Music,2018-04-06T07:29:31.094Z,Take A Break,,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-06T07:24:44.551Z,Cabinet Battle #1,,True,False,False
Daveed Diggs,Google Play Music,,,Google Play Music,2018-04-06T07:21:09.466Z,What'd I Miss,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-06T07:17:12.666Z,Non-Stop,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-06T07:10:47.253Z,Dear Theodosia,,True,False,False
Jonathan Groff,Google Play Music,,,Google Play Music,2018-04-06T07:07:43.241Z,What Comes Next?,,True,False,False
Original Broadway Cast of Hamilton,Google Play Music,,,Google Play Music,2018-04-06T07:06:03.900Z,Yorktown (The World Turned Upside Down),,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-06T07:02:01.319Z,History Has Its Eyes On You,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-06T07:00:24.150Z,Guns and Ships,,True,False,False
Phillipa Soo,Google Play Music,,,Google Play Music,2018-04-06T06:58:16.718Z,That Would Be Enough,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-06T06:55:18.300Z,Meet Me Inside,,True,False,False
Anthony Ramos,Google Play Music,,,Google Play Music,2018-04-06T06:53:54.593Z,Ten Duel Commandments,,True,False,False
Original Broadway Cast of Hamilton,Google Play Music,,,Google Play Music,2018-04-06T06:52:07.857Z,Stay Alive,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-06T06:49:28.728Z,Wait For It,,True,False,False
Anthony Ramos,Google Play Music,,,Google Play Music,2018-04-06T06:46:15.052Z,The Story of Tonight (Reprise),,True,False,False
Renée Elise Goldsberry,Google Play Music,,,Google Play Music,2018-04-06T06:44:19.237Z,Satisfied,,True,False,False
Phillipa Soo,Google Play Music,,,Google Play Music,2018-04-06T06:38:49.920Z,Helpless,,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-06T06:34:40.116Z,A Winter's Ball,,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-06T06:33:30.256Z,Right Hand Man,,True,False,False
Jonathan Groff,Google Play Music,,,Google Play Music,2018-04-06T06:28:08.585Z,You'll Be Back,,True,False,False
Thayne Jasperson,Google Play Music,,,Google Play Music,2018-04-06T06:24:40.264Z,Farmer Refuted,,True,False,False
Renée Elise Goldsberry,Google Play Music,,,Google Play Music,2018-04-06T06:22:47.485Z,The Schuyler Sisters,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-06T06:19:41.026Z,The Story Of Tonight,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-06T06:18:08.869Z,My Shot,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-04-06T06:12:35.874Z,"Aaron Burr, Sir",,True,False,False
Leslie Odom Jr.,Google Play Music,,,Google Play Music,2018-04-06T06:09:59.274Z,Alexander Hamilton,,True,False,False
Jorja Smith,Google Play Music,,,Google Play Music,2018-04-06T06:02:56.024Z,I Am,,True,False,False
Vince Staples,Google Play Music,,,Google Play Music,2018-04-06T06:01:19.309Z,Opps,,True,False,False
Khalid,Google Play Music,,,Google Play Music,2018-04-06T05:58:18.430Z,The Ways,,True,False,False
Schoolboy Q,Google Play Music,,,Google Play Music,2018-04-06T05:54:19.521Z,X,,True,False,False
Kendrick Lamar,Google Play Music,,,Google Play Music,2018-04-06T05:49:52.098Z,All The Stars,,True,False,False
Imagine Dragons,Google Play Music,,,Google Play Music,2018-04-06T05:45:54.845Z,Dancing In The Dark,,True,False,False
Imagine Dragons,Google Play Music,,,Google Play Music,2018-04-06T05:43:52.879Z,Start Over,,True,False,False
Imagine Dragons,Google Play Music,,,Google Play Music,2018-04-06T05:40:46.807Z,Thunder,,True,False,False
Carl Douglas,Google Play Music,,,Google Play Music,2018-04-06T05:23:17.032Z,Changing Times,,True,False,False
